 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   16:47:48      0.421    12.4243   3.900564    0.00000    0.00000      0.418    33.6475  1025.4596
 09/20/2019   16:47:50      0.405    12.4288   3.900793    0.00000    0.00000      0.401    33.6456  1025.4573
 09/20/2019   16:47:52      0.415    12.4320   3.901068    0.00000    0.00000      0.413    33.6454  1025.4565
 09/20/2019   16:47:54      0.429    12.4376   3.901213    0.00000    0.00000      0.426    33.6418  1025.4527
 09/20/2019   16:47:56      0.414    12.4359   3.901353    0.00000    0.00000      0.411    33.6447  1025.4552
 09/20/2019   16:47:58      0.417    12.4431   3.901655    0.00000    0.00000      0.414    33.6411  1025.4511
 09/20/2019   16:48:00      0.416    12.4470   3.901901    0.00000    0.00000      0.413    33.6399  1025.4494
 09/20/2019   16:48:02      0.426    12.4484   3.902200    0.00000    0.00000      0.423    33.6416  1025.4505
 09/20/2019   16:48:04      0.414    12.4532   3.902528    0.00000    0.00000      0.411    33.6404  1025.4486
 09/20/2019   16:48:06      0.413    12.4546   3.902704    0.00000    0.00000      0.410    33.6409  1025.4486
 09/20/2019   16:48:08      0.413    12.4584   3.902954    0.00000    0.00000      0.409    33.6399  1025.4471
 09/20/2019   16:48:10      0.437    12.4640   3.903558    0.00000    0.00000      0.433    33.6406  1025.4467
 09/20/2019   16:48:12      0.400    12.4670   3.903913    0.00000    0.00000      0.397    33.6414  1025.4466
 09/20/2019   16:48:14      0.413    12.4733   3.904682    0.00000    0.00000      0.410    33.6431  1025.4468
 09/20/2019   16:48:16      0.431    12.4752   3.905201    0.00000    0.00000      0.428    33.6463  1025.4490
 09/20/2019   16:48:18      0.422    12.4802   3.905633    0.00000    0.00000      0.419    33.6460  1025.4477
 09/20/2019   16:48:20      0.407    12.4906   3.906400    0.00000    0.00000      0.404    33.6441  1025.4442
 09/20/2019   16:48:22      0.416    12.4962   3.907055    0.00000    0.00000      0.413    33.6453  1025.4441
 09/20/2019   16:48:24      0.430    12.4933   3.907266    0.00000    0.00000      0.427    33.6500  1025.4483
 09/20/2019   16:48:26      0.401    12.4928   3.907482    0.00000    0.00000      0.398    33.6525  1025.4502
 09/20/2019   16:48:28      0.421    12.4970   3.907903    0.00000    0.00000      0.418    33.6528  1025.4498
 09/20/2019   16:48:30      0.432    12.5031   3.908189    0.00000    0.00000      0.429    33.6501  1025.4465
 09/20/2019   16:48:32      0.397    12.5079   3.908570    0.00000    0.00000      0.395    33.6495  1025.4449
 09/20/2019   16:48:34      0.423    12.5126   3.908864    0.00000    0.00000      0.420    33.6480  1025.4430
 09/20/2019   16:48:36      0.403    12.5135   3.909036    0.00000    0.00000      0.400    33.6488  1025.4434
 09/20/2019   16:48:38      0.427    12.5110   3.909145    0.00000    0.00000      0.424    33.6522  1025.4466
 09/20/2019   16:48:40      0.414    12.5092   3.909160    0.00000    0.00000      0.411    33.6539  1025.4482
 09/20/2019   16:48:42      0.406    12.5106   3.909352    0.00000    0.00000      0.403    33.6545  1025.4484
 09/20/2019   16:48:44      0.423    12.5148   3.909430    0.00000    0.00000      0.420    33.6515  1025.4453
 09/20/2019   16:48:46      0.424    12.5180   3.909520    0.00000    0.00000      0.421    33.6494  1025.4431
 09/20/2019   16:48:48      0.426    12.5215   3.909659    0.00000    0.00000      0.423    33.6477  1025.4411
 09/20/2019   16:48:50      0.403    12.5204   3.909735    0.00000    0.00000      0.400    33.6495  1025.4426
 09/20/2019   16:48:52      0.427    12.5217   3.909901    0.00000    0.00000      0.424    33.6498  1025.4427
 09/20/2019   16:48:54      0.416    12.5230   3.910000    0.00000    0.00000      0.413    33.6496  1025.4422
 09/20/2019   16:48:56      0.426    12.5272   3.910206    0.00000    0.00000      0.423    33.6479  1025.4401
 09/20/2019   16:48:58      0.416    12.5244   3.910306    0.00000    0.00000      0.413    33.6513  1025.4433
 09/20/2019   16:49:00      0.375    12.5233   3.910521    0.00000    0.00000      0.372    33.6544  1025.4456
 09/20/2019   16:49:02      0.432    12.5286   3.910817    0.00000    0.00000      0.429    33.6525  1025.4434
 09/20/2019   16:49:04      0.435    12.5345   3.911023    0.00000    0.00000      0.432    33.6491  1025.4397
 09/20/2019   16:49:06      0.398    12.5395   3.911207    0.00000    0.00000      0.395    33.6465  1025.4365
 09/20/2019   16:49:08      0.410    12.5407   3.911296    0.00000    0.00000      0.407    33.6462  1025.4361
 09/20/2019   16:49:10      0.436    12.5439   3.911516    0.00000    0.00000      0.433    33.6454  1025.4350
 09/20/2019   16:49:12      0.398    12.5499   3.911821    0.00000    0.00000      0.395    33.6431  1025.4319
 09/20/2019   16:49:14      0.428    12.5507   3.912057    0.00000    0.00000      0.424    33.6445  1025.4329
 09/20/2019   16:49:16      0.409    12.5490   3.912318    0.00000    0.00000      0.406    33.6485  1025.4363
 09/20/2019   16:49:18      0.419    12.5530   3.912832    0.00000    0.00000      0.416    33.6499  1025.4366
 09/20/2019   16:49:20      0.431    12.5593   3.913209    0.00000    0.00000      0.428    33.6479  1025.4339
 09/20/2019   16:49:22      0.388    12.5606   3.913542    0.00000    0.00000      0.385    33.6499  1025.4351
 09/20/2019   16:49:24      0.435    12.5619   3.913757    0.00000    0.00000      0.432    33.6508  1025.4357
 09/20/2019   16:49:26      0.427    12.5590   3.913895    0.00000    0.00000      0.424    33.6548  1025.4393
 09/20/2019   16:49:28      0.385    12.5608   3.914235    0.00000    0.00000      0.382    33.6564  1025.4400
 09/20/2019   16:49:30      0.427    12.5645   3.914180    0.00000    0.00000      0.424    33.6525  1025.4365
 09/20/2019   16:49:32      0.426    12.5631   3.914000    0.00000    0.00000      0.423    33.6521  1025.4364
 09/20/2019   16:49:34      0.433    12.5610   3.913863    0.00000    0.00000      0.429    33.6527  1025.4373
 09/20/2019   16:49:36      0.379    12.5594   3.913511    0.00000    0.00000      0.377    33.6508  1025.4359
 09/20/2019   16:49:38      0.421    12.5571   3.913225    0.00000    0.00000      0.418    33.6501  1025.4360
 09/20/2019   16:49:40      0.426    12.5562   3.913067    0.00000    0.00000      0.423    33.6493  1025.4355
 09/20/2019   16:49:42      0.427    12.5542   3.912856    0.00000    0.00000      0.424    33.6491  1025.4358
 09/20/2019   16:49:44      0.393    12.5516   3.912653    0.00000    0.00000      0.390    33.6495  1025.4364
 09/20/2019   16:49:46      0.410    12.5490   3.912579    0.00000    0.00000      0.407    33.6511  1025.4383
 09/20/2019   16:49:48      0.427    12.5471   3.912523    0.00000    0.00000      0.423    33.6522  1025.4397
 09/20/2019   16:49:50      0.424    12.5460   3.912416    0.00000    0.00000      0.421    33.6523  1025.4398
 09/20/2019   16:49:52      0.392    12.5458   3.912290    0.00000    0.00000      0.389    33.6512  1025.4389
 09/20/2019   16:49:54      0.435    12.5444   3.912276    0.00000    0.00000      0.431    33.6523  1025.4403
 09/20/2019   16:49:56      0.413    12.5444   3.912175    0.00000    0.00000      0.410    33.6513  1025.4394
 09/20/2019   16:49:58      0.401    12.5433   3.912070    0.00000    0.00000      0.398    33.6513  1025.4395
 09/20/2019   16:50:00      0.405    12.5434   3.912029    0.00000    0.00000      0.402    33.6508  1025.4392
 09/20/2019   16:50:02      0.449    12.5419   3.911796    0.00000    0.00000      0.446    33.6499  1025.4389
 09/20/2019   16:50:04      0.395    12.5402   3.911498    0.00000    0.00000      0.393    33.6486  1025.4380
 09/20/2019   16:50:06      0.407    12.5356   3.911260    0.00000    0.00000      0.404    33.6505  1025.4404
 09/20/2019   16:50:08      0.417    12.5348   3.911178    0.00000    0.00000      0.414    33.6504  1025.4406
 09/20/2019   16:50:10      0.415    12.5315   3.911028    0.00000    0.00000      0.412    33.6519  1025.4424
 09/20/2019   16:50:12      0.401    12.5292   3.910945    0.00000    0.00000      0.398    33.6532  1025.4437
 09/20/2019   16:50:14      0.401    12.5260   3.910723    0.00000    0.00000      0.398    33.6539  1025.4449
 09/20/2019   16:50:16      0.420    12.5177   3.910547    0.00000    0.00000      0.417    33.6596  1025.4510
 09/20/2019   16:50:18      0.409    12.5114   3.910232    0.00000    0.00000      0.406    33.6623  1025.4542
 09/20/2019   16:50:20      0.415    12.5105   3.910150    0.00000    0.00000      0.412    33.6622  1025.4544
 09/20/2019   16:50:22      0.432    12.5078   3.909915    0.00000    0.00000      0.428    33.6625  1025.4552
 09/20/2019   16:50:24      0.389    12.5058   3.909473    0.00000    0.00000      0.386    33.6600  1025.4535
 09/20/2019   16:50:26      0.403    12.4996   3.909080    0.00000    0.00000      0.400    33.6618  1025.4561
 09/20/2019   16:50:28      0.415    12.4988   3.908536    0.00000    0.00000      0.412    33.6573  1025.4528
 09/20/2019   16:50:30      0.401    12.4931   3.907924    0.00000    0.00000      0.398    33.6565  1025.4533
 09/20/2019   16:50:32      0.411    12.4866   3.907226    0.00000    0.00000      0.408    33.6556  1025.4539
 09/20/2019   16:50:34      0.421    12.4822   3.906408    0.00000    0.00000      0.418    33.6517  1025.4517
 09/20/2019   16:50:36      0.382    12.4792   3.906080    0.00000    0.00000      0.379    33.6512  1025.4518
 09/20/2019   16:50:38      0.425    12.4659   3.905243    0.00000    0.00000      0.422    33.6551  1025.4575
 09/20/2019   16:50:40      0.412    12.4599   3.904516    0.00000    0.00000      0.409    33.6535  1025.4575
 09/20/2019   16:50:42      0.407    12.4525   3.903986    0.00000    0.00000      0.404    33.6551  1025.4601
 09/20/2019   16:50:44      0.411    12.4515   3.903705    0.00000    0.00000      0.408    33.6533  1025.4588
 09/20/2019   16:50:46      0.410    12.4444   3.903196    0.00000    0.00000      0.407    33.6547  1025.4613
 09/20/2019   16:50:48      0.411    12.4406   3.902900    0.00000    0.00000      0.408    33.6553  1025.4626
 09/20/2019   16:50:50      0.404    12.4375   3.902704    0.00000    0.00000      0.401    33.6562  1025.4638
 09/20/2019   16:50:52      0.431    12.4346   3.902429    0.00000    0.00000      0.428    33.6562  1025.4644
 09/20/2019   16:50:54      0.398    12.4336   3.902174    0.00000    0.00000      0.395    33.6546  1025.4633
 09/20/2019   16:50:56      0.411    12.4306   3.901993    0.00000    0.00000      0.408    33.6556  1025.4647
 09/20/2019   16:50:58      0.416    12.4292   3.901529    0.00000    0.00000      0.413    33.6523  1025.4625
 09/20/2019   16:51:00      0.397    12.4221   3.900941    0.00000    0.00000      0.394    33.6531  1025.4644
 09/20/2019   16:51:02      0.425    12.4220   3.900790    0.00000    0.00000      0.422    33.6517  1025.4634
 09/20/2019   16:51:04      0.416    12.4198   3.900686    0.00000    0.00000      0.413    33.6526  1025.4645
 09/20/2019   16:51:06      0.399    12.4213   3.900685    0.00000    0.00000      0.396    33.6513  1025.4631
 09/20/2019   16:51:08      0.403    12.4213   3.900088    0.00000    0.00000      0.400    33.6456  1025.4587
 09/20/2019   16:51:10      0.434    12.4154   3.899862    0.00000    0.00000      0.431    33.6487  1025.4624
 09/20/2019   16:51:12      0.414    12.4109   3.899548    0.00000    0.00000      0.411    33.6497  1025.4639
 09/20/2019   16:51:14      0.398    12.4103   3.899322    0.00000    0.00000      0.395    33.6481  1025.4627
 09/20/2019   16:51:16      0.411    12.4136   3.899180    0.00000    0.00000      0.408    33.6438  1025.4588
 09/20/2019   16:51:18      0.407    12.4087   3.898954    0.00000    0.00000      0.404    33.6460  1025.4614
 09/20/2019   16:51:20      0.415    12.4064   3.898682    0.00000    0.00000      0.412    33.6454  1025.4615
 09/20/2019   16:51:22      0.429    12.4093   3.898554    0.00000    0.00000      0.426    33.6416  1025.4580
 09/20/2019   16:51:24      0.390    12.4044   3.898345    0.00000    0.00000      0.387    33.6439  1025.4606
 09/20/2019   16:51:26      0.415    12.4024   3.898426    0.00000    0.00000      0.412    33.6465  1025.4631
 09/20/2019   16:51:28      0.436    12.4056   3.898597    0.00000    0.00000      0.433    33.6453  1025.4617
 09/20/2019   16:51:30      0.384    12.4055   3.898317    0.00000    0.00000      0.381    33.6427  1025.4594
 09/20/2019   16:51:32      0.411    12.4061   3.898429    0.00000    0.00000      0.409    33.6432  1025.4598
 09/20/2019   16:51:34      0.419    12.4068   3.898292    0.00000    0.00000      0.416    33.6413  1025.4582
 09/20/2019   16:51:36      0.410    12.4075   3.898111    0.00000    0.00000      0.407    33.6389  1025.4562
 09/20/2019   16:51:38      0.416    12.4059   3.898032    0.00000    0.00000      0.413    33.6396  1025.4571
 09/20/2019   16:51:40      0.400    12.4040   3.897954    0.00000    0.00000      0.397    33.6406  1025.4581
 09/20/2019   16:51:42      0.409    12.4054   3.898004    0.00000    0.00000      0.406    33.6398  1025.4573
 09/20/2019   16:51:44      0.416    12.4063   3.898103    0.00000    0.00000      0.413    33.6399  1025.4573
 09/20/2019   16:51:46      0.396    12.4067   3.898038    0.00000    0.00000      0.393    33.6389  1025.4563
 09/20/2019   16:51:48      0.432    12.4080   3.898188    0.00000    0.00000      0.429    33.6392  1025.4564
 09/20/2019   16:51:50      0.412    12.4093   3.898236    0.00000    0.00000      0.408    33.6386  1025.4556
 09/20/2019   16:51:52      0.400    12.4115   3.898276    0.00000    0.00000      0.397    33.6370  1025.4539
 09/20/2019   16:51:54      0.410    12.4121   3.898352    0.00000    0.00000      0.407    33.6371  1025.4539
 09/20/2019   16:51:56      0.411    12.4139   3.898461    0.00000    0.00000      0.408    33.6365  1025.4531
 09/20/2019   16:51:58      0.422    12.4153   3.898555    0.00000    0.00000      0.419    33.6362  1025.4526
 09/20/2019   16:52:00      0.404    12.4157   3.898632    0.00000    0.00000      0.401    33.6366  1025.4528
 09/20/2019   16:52:02      0.405    12.4174   3.898751    0.00000    0.00000      0.402    33.6362  1025.4522
 09/20/2019   16:52:04      0.424    12.4197   3.898897    0.00000    0.00000      0.421    33.6356  1025.4514
 09/20/2019   16:52:06      0.424    12.4226   3.899002    0.00000    0.00000      0.421    33.6339  1025.4495
 09/20/2019   16:52:08      0.393    12.4231   3.899175    0.00000    0.00000      0.390    33.6352  1025.4502
 09/20/2019   16:52:10      0.415    12.4249   3.899361    0.00000    0.00000      0.412    33.6354  1025.4501
 09/20/2019   16:52:12      0.395    12.4254   3.899468    0.00000    0.00000      0.392    33.6360  1025.4504
 09/20/2019   16:52:14      0.447    12.4253   3.899550    0.00000    0.00000      0.444    33.6368  1025.4513
 09/20/2019   16:52:16      0.417    12.4261   3.899663    0.00000    0.00000      0.414    33.6372  1025.4513
 09/20/2019   16:52:18      0.365    12.4294   3.899827    0.00000    0.00000      0.362    33.6358  1025.4494
 09/20/2019   16:52:20      0.443    12.4316   3.899864    0.00000    0.00000      0.440    33.6342  1025.4480
 09/20/2019   16:52:22      0.393    12.4321   3.900057    0.00000    0.00000      0.390    33.6356  1025.4489
 09/20/2019   16:52:24      0.411    12.4341   3.900258    0.00000    0.00000      0.408    33.6358  1025.4486
 09/20/2019   16:52:26      0.379    12.4382   3.900577    0.00000    0.00000      0.376    33.6351  1025.4472
